"data_type","alphabet_size","tier_size","language_class","factor_width","threshold","index","split","accuracy","precision","recall","f1","brier_score","model","train_size"
"OS",4,3,"TLT",6,1,4,"LA",0.7796,0.776601638241463,0.78502,0.780788128344373,0.205393563851055,"gru","Small"
"OS",4,3,"TLT",6,1,4,"LR",0.87662,0.934254220090398,0.81026,0.867850563386316,0.113272211056475,"gru","Small"
"OS",4,3,"TLT",6,1,4,"SA",0.82266,0.783074817518248,0.89258,0.834249289666517,0.164782480679329,"gru","Small"
"OS",4,3,"TLT",6,1,4,"SR",0.93581,0.957716302224463,0.91188,0.934236274037723,0.0577671920745845,"gru","Small"
"OS",4,3,"TLT",6,1,5,"LA",0.64903,0.663449516330694,0.60492,0.632834321940809,0.309326789670563,"gru","Small"
"OS",4,3,"TLT",6,1,5,"LR",0.7763,0.994452397995705,0.5557,0.712984346933539,0.202831466116169,"gru","Small"
"OS",4,3,"TLT",6,1,5,"SA",0.66897,0.669101899481596,0.66858,0.668840847930693,0.286203413047165,"gru","Small"
"OS",4,3,"TLT",6,1,5,"SR",0.8088,0.993985154850269,0.62136,0.764694299497883,0.166206794832927,"gru","Small"
"OS",4,3,"TLT",6,1,6,"LA",0.80207,0.716404223919304,1,0.834773317305686,0.197675882876602,"gru","Small"
"OS",4,3,"TLT",6,1,6,"LR",0.99782,0.99565892707794,1,0.997824742062304,0.00218249146964335,"gru","Small"
"OS",4,3,"TLT",6,1,6,"SA",0.80268,0.7170309183732,1,0.835198610229513,0.19713687252809,"gru","Small"
"OS",4,3,"TLT",6,1,6,"SR",0.99778,0.995579626458524,1,0.997784917483187,0.00221976614750276,"gru","Small"
"OS",4,3,"TLT",6,1,7,"LA",0.85827,0.780384729765687,0.99716,0.875554267751934,0.141432774830232,"gru","Small"
"OS",4,3,"TLT",6,1,7,"LR",0.9944,0.990359438228993,0.99852,0.994422977333386,0.00555231377263336,"gru","Small"
"OS",4,3,"TLT",6,1,7,"SA",0.85424,0.774281466798811,1,0.872783130847647,0.145557822516281,"gru","Small"
"OS",4,3,"TLT",6,1,7,"SR",0.99507,0.990236270374111,1,0.995094185664673,0.00492588019825793,"gru","Small"
"OS",4,3,"TLT",6,1,8,"LA",0.6927,0.619348445435402,1,0.76493536296183,0.306607124306144,"gru","Small"
"OS",4,3,"TLT",6,1,8,"LR",0.98937,0.979182578383565,1,0.989481808376953,0.0105318251143901,"gru","Small"
"OS",4,3,"TLT",6,1,8,"SA",0.68151,0.610881012596367,1,0.758443370825717,0.318063328156476,"gru","Small"
"OS",4,3,"TLT",6,1,8,"SR",0.98773,0.976047787299666,1,0.98787872800735,0.0121673911141162,"gru","Small"
"OS",4,3,"TLT",6,1,9,"LA",0.73199,0.65103318967201,1,0.788637313585855,0.267818814398447,"gru","Small"
"OS",4,3,"TLT",6,1,9,"LR",0.99278,0.985765545522653,1,0.992831754730843,0.0072064190077405,"gru","Small"
"OS",4,3,"TLT",6,1,9,"SA",0.74457,0.661874693882954,1,0.796539830974248,0.255226970094234,"gru","Small"
"OS",4,3,"TLT",6,1,9,"SR",0.99304,0.986271106201673,1,0.993088106776833,0.00689810819146431,"gru","Small"
"OS",4,3,"TLTT",2,2,0,"LA",0.98384,1,0.96768,0.983574564969914,0.0158381916951314,"gru","Small"
"OS",4,3,"TLTT",2,2,0,"LR",0.99672,1,0.99344,0.996709206196324,0.00324450026440656,"gru","Small"
"OS",4,3,"TLTT",2,2,0,"SA",0.99938,1,0.99876,0.999379615361524,0.000578001929441764,"gru","Small"
"OS",4,3,"TLTT",2,2,0,"SR",0.99991,1,0.99982,0.999909991899271,9.08650018955786e-05,"gru","Small"
"OS",4,3,"TLTT",2,2,1,"LA",0.91568,0.856122134265447,0.9993,0.922186744430704,0.0822260959773475,"gru","Small"
"OS",4,3,"TLTT",2,2,1,"LR",0.98237,0.966211122494346,0.9997,0.982670323297259,0.0171162863478799,"gru","Small"
"OS",4,3,"TLTT",2,2,1,"SA",0.98908,0.979189528139207,0.9994,0.989191543273418,0.0102529229191292,"gru","Small"
"OS",4,3,"TLTT",2,2,1,"SR",0.99636,0.993066317002424,0.9997,0.99637211712879,0.00339752786222988,"gru","Small"
"OS",4,3,"TLTT",2,2,2,"LA",0.62522,0.757951549110086,0.36794,0.495395303748384,0.318472252615956,"gru","Small"
"OS",4,3,"TLTT",2,2,2,"LR",0.55293,0.65791515006862,0.22052,0.330322503332884,0.366675830751789,"gru","Small"
"OS",4,3,"TLTT",2,2,2,"SA",0.72291,0.953899409488903,0.46846,0.628341492857622,0.234449542853767,"gru","Small"
"OS",4,3,"TLTT",2,2,2,"SR",0.67966,0.946782055107928,0.38072,0.543063361195903,0.261585197814782,"gru","Small"
"OS",4,3,"TLTT",2,2,3,"LA",0.5,0.5,1,0.666666666666667,0.250793449616975,"gru","Small"
"OS",4,3,"TLTT",2,2,3,"LR",0.5,0.5,1,0.666666666666667,0.250797730516501,"gru","Small"
"OS",4,3,"TLTT",2,2,3,"SA",0.5,0.5,1,0.666666666666667,0.250788478220308,"gru","Small"
"OS",4,3,"TLTT",2,2,3,"SR",0.5,0.5,1,0.666666666666667,0.250796374743284,"gru","Small"
"OS",4,3,"TLTT",2,2,4,"LA",0.62275,0.581961192794092,0.87158,0.697917250546512,0.374209926207048,"gru","Small"
"OS",4,3,"TLTT",2,2,4,"LR",0.75961,0.701138916866817,0.90496,0.790116558257301,0.237677788573261,"gru","Small"
"OS",4,3,"TLTT",2,2,4,"SA",0.71065,0.658834884106709,0.87376,0.751227312979856,0.285906719147804,"gru","Small"
"OS",4,3,"TLTT",2,2,4,"SR",0.84145,0.797736349209117,0.91486,0.852293159184282,0.156533759071499,"gru","Small"
"OS",4,3,"TLTT",2,2,5,"LA",0.98302,0.970577919800475,0.99624,0.983241546751939,0.0131473425065193,"gru","Small"
"OS",4,3,"TLTT",2,2,5,"LR",0.99699,0.995671513773363,0.99832,0.996993997982683,0.00228657662526132,"gru","Small"
"OS",4,3,"TLTT",2,2,5,"SA",0.99362,0.989023182088369,0.99832,0.993649845725092,0.00491242561046915,"gru","Small"
"OS",4,3,"TLTT",2,2,5,"SR",0.99825,0.997523615521339,0.99898,0.998251276568105,0.00136544045267505,"gru","Small"
"OS",4,3,"TLTT",2,2,6,"LA",0.5,0.5,1,0.666666666666667,0.250537470285909,"gru","Small"
"OS",4,3,"TLTT",2,2,6,"LR",0.5,0.5,1,0.666666666666667,0.250537470285909,"gru","Small"
"OS",4,3,"TLTT",2,2,6,"SA",0.5,0.5,1,0.666666666666667,0.250537470285909,"gru","Small"
"OS",4,3,"TLTT",2,2,6,"SR",0.5,0.5,1,0.666666666666667,0.250537470285909,"gru","Small"
"OS",4,3,"TLTT",2,2,7,"LA",0.74767,0.664601969880239,1,0.798511574425271,0.20910130915686,"gru","Small"
"OS",4,3,"TLTT",2,2,7,"LR",0.9693,0.942151874882231,1,0.970214417386242,0.029903778469168,"gru","Small"
"OS",4,3,"TLTT",2,2,7,"SA",0.68539,0.613790648285683,1,0.760681875232959,0.25945991156522,"gru","Small"
"OS",4,3,"TLTT",2,2,7,"SR",0.94563,0.901924707325433,1,0.948433661807525,0.0490417800634814,"gru","Small"
"OS",4,3,"TLTT",2,2,8,"LA",0.5,0.5,1,0.666666666666667,0.250526403261449,"gru","Small"
"OS",4,3,"TLTT",2,2,8,"LR",0.5,0.5,1,0.666666666666667,0.250526403390623,"gru","Small"
"OS",4,3,"TLTT",2,2,8,"SA",0.5,0.5,1,0.666666666666667,0.250526403554967,"gru","Small"
"OS",4,3,"TLTT",2,2,8,"SR",0.5,0.5,1,0.666666666666667,0.25052640352733,"gru","Small"
"OS",4,3,"TLTT",2,2,9,"LA",0.63717,0.584156472017375,0.95214,0.724077355376929,0.352328959367784,"gru","Small"
"OS",4,3,"TLTT",2,2,9,"LR",0.90003,0.853527051628754,0.9658,0.906199273764508,0.0945427986486799,"gru","Small"
"OS",4,3,"TLTT",2,2,9,"SA",0.70944,0.639026074026871,0.96268,0.768152947559925,0.280043432737556,"gru","Small"
"OS",4,3,"TLTT",2,2,9,"SR",0.92767,0.891560308362784,0.97378,0.930858131554043,0.0674200391801204,"gru","Small"
"OS",4,3,"TLTT",2,3,0,"LA",0.68821,0.636449316339699,0.87788,0.737918918691738,0.307922058044745,"gru","Small"
"OS",4,3,"TLTT",2,3,0,"LR",0.8639,0.808348020607375,0.95398,0.875146778218112,0.134179110801568,"gru","Small"
"OS",4,3,"TLTT",2,3,0,"SA",0.67916,0.612599929609332,0.97472,0.752354194325234,0.319379708246731,"gru","Small"
"OS",4,3,"TLTT",2,3,0,"SR",0.90344,0.845387302239573,0.98748,0.910925796096085,0.0956424528694727,"gru","Small"
"OS",4,3,"TLTT",2,3,1,"LA",0.54211,0.5222429985527,0.9887,0.683469400452098,0.44059230630787,"gru","Small"
"OS",4,3,"TLTT",2,3,1,"LR",0.7008,0.626607818411097,0.9938,0.768600154679041,0.282405803080488,"gru","Small"
"OS",4,3,"TLTT",2,3,1,"SA",0.69901,0.634920204471804,0.93652,0.756777723008299,0.269408142934933,"gru","Small"
"OS",4,3,"TLTT",2,3,1,"SR",0.81345,0.736920076794002,0.97496,0.839390104260833,0.165316313888552,"gru","Small"
"OS",4,3,"TLTT",2,3,2,"LA",0.99333,0.98700862800845,0.99982,0.993373009170484,0.0058388360027304,"gru","Small"
"OS",4,3,"TLTT",2,3,2,"LR",0.99577,0.991767016485806,0.99984,0.9957871463145,0.00369235049943651,"gru","Small"
"OS",4,3,"TLTT",2,3,2,"SA",0.99986,0.999979995198848,0.99974,0.999859983197984,0.000143381034983864,"gru","Small"
"OS",4,3,"TLTT",2,3,2,"SR",0.99999,0.999980000399992,1,0.999990000099999,1.213789616587e-05,"gru","Small"
"OS",4,3,"TLTT",2,3,3,"LA",0.96467,0.936514795678722,0.99692,0.965773795107774,0.0310772580895169,"gru","Small"
"OS",4,3,"TLTT",2,3,3,"LR",0.97643,0.955783028795561,0.99908,0.976952036376082,0.0205787776374163,"gru","Small"
"OS",4,3,"TLTT",2,3,3,"SA",0.99475,0.990502250510578,0.99908,0.994772634492647,0.00436303987448017,"gru","Small"
"OS",4,3,"TLTT",2,3,3,"SR",0.99642,0.993321938227929,0.99956,0.996431206013119,0.00296295117879475,"gru","Small"
"OS",4,3,"TLTT",2,3,4,"LA",0.57281,0.554873912846872,0.73624,0.632818476401674,0.417483967759085,"gru","Small"
"OS",4,3,"TLTT",2,3,4,"LR",0.71521,0.697705183089276,0.75948,0.72728317389181,0.277585944262968,"gru","Small"
"OS",4,3,"TLTT",2,3,4,"SA",0.61395,0.569569092884965,0.93292,0.707309491497153,0.380188433271441,"gru","Small"
"OS",4,3,"TLTT",2,3,4,"SR",0.8626,0.813450899031812,0.941,0.872589020771513,0.134628164553883,"gru","Small"
"OS",4,3,"TLTT",2,3,5,"LA",0.80633,0.722013654350694,0.99622,0.837237055526141,0.192528373208687,"gru","Small"
"OS",4,3,"TLTT",2,3,5,"LR",0.96737,0.939695561367528,0.99884,0.968365536564321,0.0317610254285661,"gru","Small"
"OS",4,3,"TLTT",2,3,5,"SA",0.76835,0.683401905438839,0.99994,0.811909807647025,0.231346088423876,"gru","Small"
"OS",4,3,"TLTT",2,3,5,"SR",0.97239,0.947686650618852,0.99998,0.97313130723343,0.0274412517896233,"gru","Small"
"OS",4,3,"TLTT",2,3,6,"LA",0.5,0.5,1,0.666666666666667,0.250264599072662,"gru","Small"
"OS",4,3,"TLTT",2,3,6,"LR",0.5,0.5,1,0.666666666666667,0.250264599900551,"gru","Small"
"OS",4,3,"TLTT",2,3,6,"SA",0.5,0.5,1,0.666666666666667,0.2502645998288,"gru","Small"
"OS",4,3,"TLTT",2,3,6,"SR",0.5,0.5,1,0.666666666666667,0.2502645998288,"gru","Small"
"OS",4,3,"TLTT",2,3,7,"LA",0.67971,0.60954052834973,1,0.757409357035197,0.198868807760463,"gru","Small"
"OS",4,3,"TLTT",2,3,7,"LR",0.93314,0.882052005786261,1,0.937330108917759,0.0708612280143904,"gru","Small"
"OS",4,3,"TLTT",2,3,7,"SA",0.6385,0.580383052814858,1,0.734484024972457,0.216766764044139,"gru","Small"
"OS",4,3,"TLTT",2,3,7,"SR",0.9041,0.839066957543212,1,0.912492015694863,0.0781312488422463,"gru","Small"
"OS",4,3,"TLTT",2,3,8,"LA",0.72487,0.645053087869132,1,0.784233764400493,0.232990297380944,"gru","Small"
"OS",4,3,"TLTT",2,3,8,"LR",0.94276,0.897279448711507,1,0.945859029170292,0.0514929018495105,"gru","Small"
"OS",4,3,"TLTT",2,3,8,"SA",0.64577,0.585322454139986,1,0.738427002798638,0.298888502114767,"gru","Small"
"OS",4,3,"TLTT",2,3,8,"SR",0.89214,0.822557825815155,1,0.902641127940353,0.0936596918448724,"gru","Small"
"OS",4,3,"TLTT",2,3,9,"LA",0.60366,0.567792398043268,0.8682,0.686573773862432,0.378782791590976,"gru","Small"
"OS",4,3,"TLTT",2,3,9,"LR",0.86286,0.840483429043276,0.89572,0.867223050558643,0.128364619142774,"gru","Small"
"OS",4,3,"TLTT",2,3,9,"SA",0.64892,0.596781740667568,0.91828,0.723419676057226,0.338184618755578,"gru","Small"
"OS",4,3,"TLTT",2,3,9,"SR",0.92026,0.906221002165172,0.93754,0.921614501415539,0.0742174375156755,"gru","Small"
"OS",4,3,"TLTT",2,5,0,"LA",0.59445,0.568717896482982,0.78168,0.658406542961347,0.395152435006114,"gru","Small"
"OS",4,3,"TLTT",2,5,0,"LR",0.85666,0.857160024033647,0.85596,0.8565595917142,0.137557384312212,"gru","Small"
"OS",4,3,"TLTT",2,5,0,"SA",0.53638,0.519298506195892,0.97894,0.678613021295475,0.459458145440072,"gru","Small"
"OS",4,3,"TLTT",2,5,0,"SR",0.93658,0.897440099045954,0.98582,0.939556250238268,0.0614028408607949,"gru","Small"
"OS",4,3,"TLTT",2,5,1,"LA",0.54317,0.523802172354855,0.95002,0.675281657603867,0.454009684060353,"gru","Small"
"OS",4,3,"TLTT",2,5,1,"LR",0.62009,0.56913246214956,0.98864,0.722399620035804,0.377391975947576,"gru","Small"
"OS",4,3,"TLTT",2,5,1,"SA",0.64753,0.647103400139595,0.64898,0.648040341504818,0.34749419557806,"gru","Small"
"OS",4,3,"TLTT",2,5,1,"SR",0.8446,0.776609407609568,0.9675,0.861608335559712,0.152798714993102,"gru","Small"
"OS",4,3,"TLTT",2,5,2,"LA",0.63744,0.698681623684515,0.48332,0.571381283397172,0.283707711089343,"gru","Small"
"OS",4,3,"TLTT",2,5,2,"LR",0.67064,0.789593374516326,0.46526,0.585512572047016,0.225662367363512,"gru","Small"
"OS",4,3,"TLTT",2,5,2,"SA",0.88179,0.85318877315029,0.92228,0.886390066218801,0.102063405283897,"gru","Small"
"OS",4,3,"TLTT",2,5,2,"SR",0.94742,0.941277418336752,0.95438,0.947783427345674,0.0439591889796366,"gru","Small"
"OS",4,3,"TLTT",2,5,3,"LA",0.59949,1,0.19898,0.331915461475588,0.400509999889288,"gru","Small"
"OS",4,3,"TLTT",2,5,3,"LR",0.56903,1,0.13806,0.242623411770908,0.430969999974179,"gru","Small"
"OS",4,3,"TLTT",2,5,3,"SA",0.89527,0.999974702117433,0.79056,0.883021143986865,0.104730002118182,"gru","Small"
"OS",4,3,"TLTT",2,5,3,"SR",0.90418,1,0.80836,0.894025525890862,0.0958189060167694,"gru","Small"
"OS",4,3,"TLTT",2,5,4,"LA",0.6051,0.582106809162214,0.74512,0.653602568375993,0.392160214323633,"gru","Small"
"OS",4,3,"TLTT",2,5,4,"LR",0.82962,0.824531348456207,0.83746,0.83094538815685,0.168726435258325,"gru","Small"
"OS",4,3,"TLTT",2,5,4,"SA",0.63273,0.586594292723026,0.89912,0.709986654979904,0.364664596704681,"gru","Small"
"OS",4,3,"TLTT",2,5,4,"SR",0.91485,0.894756875059473,0.9403,0.916963284411722,0.0839557141355423,"gru","Small"
"OS",4,3,"TLTT",2,5,5,"LA",0.57605,0.5475033417867,0.87652,0.674002476027898,0.41638244800903,"gru","Small"
"OS",4,3,"TLTT",2,5,5,"LR",0.87742,0.850046373585606,0.91652,0.88203252814936,0.11850225655451,"gru","Small"
"OS",4,3,"TLTT",2,5,5,"SA",0.53145,0.516428638590846,0.98862,0.678452068049713,0.466421428504868,"gru","Small"
"OS",4,3,"TLTT",2,5,5,"SR",0.94309,0.903623676875148,0.99198,0.945742642221777,0.0553822651076388,"gru","Small"
"OS",4,3,"TLTT",2,5,6,"LA",0.70537,0.62922366384355,1,0.772421464047643,0.29463,"gru","Small"
"OS",4,3,"TLTT",2,5,6,"LR",0.94489,0.900722379348237,1,0.947768479115922,0.05511,"gru","Small"
"OS",4,3,"TLTT",2,5,6,"SA",0.90288,0.837352625937835,1,0.911477322444218,0.09712,"gru","Small"
"OS",4,3,"TLTT",2,5,6,"SR",0.99193,0.984116361918633,1,0.991994603549357,0.00807,"gru","Small"
"OS",4,3,"TLTT",2,5,7,"LA",0.5,0.5,1,0.666666666666667,0.250423385972652,"gru","Small"
"OS",4,3,"TLTT",2,5,7,"LR",0.5,0.5,1,0.666666666666667,0.250423386419712,"gru","Small"
"OS",4,3,"TLTT",2,5,7,"SA",0.5,0.5,1,0.666666666666667,0.250423385640322,"gru","Small"
"OS",4,3,"TLTT",2,5,7,"SR",0.5,0.5,1,0.666666666666667,0.250423385798868,"gru","Small"
"OS",4,3,"TLTT",2,5,8,"LA",0.55012,0.552264953699842,0.5296,0.540695062686323,0.348566234198,"gru","Small"
"OS",4,3,"TLTT",2,5,8,"LR",0.64815,0.725131446980518,0.47718,0.575588338178353,0.29518599511103,"gru","Small"
"OS",4,3,"TLTT",2,5,8,"SA",0.66542,0.62772167145372,0.813,0.708447341361822,0.274228823192691,"gru","Small"
"OS",4,3,"TLTT",2,5,8,"SR",0.80609,0.805851435880014,0.80648,0.806165595417787,0.156573420054411,"gru","Small"
"OS",4,3,"TLTT",2,5,9,"LA",0.56058,0.532592321597659,0.98994,0.692575698214586,0.413257682796349,"gru","Small"
"OS",4,3,"TLTT",2,5,9,"LR",0.87817,0.806672397294711,0.99474,0.890889062038206,0.111552457148884,"gru","Small"
"OS",4,3,"TLTT",2,5,9,"SA",0.54484,0.523532128387598,0.99758,0.686688602227515,0.436126000512734,"gru","Small"
"OS",4,3,"TLTT",2,5,9,"SR",0.92232,0.866431818970604,0.99858,0.927824131715385,0.0718686453371065,"gru","Small"
"OS",4,3,"TLTT",4,2,0,"LA",0.80213,0.75221637866266,0.90108,0.819946312389099,0.195223237426527,"gru","Small"
"OS",4,3,"TLTT",4,2,0,"LR",0.94326,0.94696083571976,0.93912,0.943024119856205,0.0557701443062989,"gru","Small"
"OS",4,3,"TLTT",4,2,0,"SA",0.82052,0.747047942037922,0.96922,0.84375380865326,0.177835058757457,"gru","Small"
"OS",4,3,"TLTT",4,2,0,"SR",0.97355,0.964364863009669,0.98344,0.973809028706097,0.0260886740903845,"gru","Small"
"OS",4,3,"TLTT",4,2,1,"LA",0.65215,0.624698805055158,0.76222,0.686641382975848,0.342022058569167,"gru","Small"
"OS",4,3,"TLTT",4,2,1,"LR",0.76869,0.694036425610584,0.96106,0.806008202152017,0.227848508796099,"gru","Small"
"OS",4,3,"TLTT",4,2,1,"SA",0.70601,0.758138485828133,0.60504,0.672992002491574,0.288171248317832,"gru","Small"
"OS",4,3,"TLTT",4,2,1,"SR",0.89471,0.848197745196634,0.9615,0.901302036951977,0.102109755022603,"gru","Small"
"OS",4,3,"TLTT",4,2,2,"LA",0.73697,0.992026909181512,0.47778,0.64494269785775,0.243721231073536,"gru","Small"
"OS",4,3,"TLTT",4,2,2,"LR",0.89201,0.996278009874668,0.78696,0.879334041007877,0.0999911665992511,"gru","Small"
"OS",4,3,"TLTT",4,2,2,"SA",0.76532,0.996891152895348,0.5323,0.694020704581606,0.215623435450886,"gru","Small"
"OS",4,3,"TLTT",4,2,2,"SR",0.93561,0.998443829095819,0.87258,0.931278482768925,0.0592790753998214,"gru","Small"
"OS",4,3,"TLTT",4,2,3,"LA",0.82336,0.981477069684336,0.65916,0.788657573582197,0.169156737232958,"gru","Small"
"OS",4,3,"TLTT",4,2,3,"LR",0.91977,0.988980266989726,0.849,0.913659696738159,0.0751915508178281,"gru","Small"
"OS",4,3,"TLTT",4,2,3,"SA",0.87621,0.993079766179979,0.7577,0.859567323509059,0.117122801007521,"gru","Small"
"OS",4,3,"TLTT",4,2,3,"SR",0.957,0.995532616238723,0.91812,0.955260529382387,0.0396110764849578,"gru","Small"
"OS",4,3,"TLTT",4,2,4,"LA",0.50477,0.502397635539292,0.9995,0.668682638336021,0.495213097308094,"gru","Small"
"OS",4,3,"TLTT",4,2,4,"LR",0.76083,0.676544246050548,0.99954,0.806920102364557,0.238533568592655,"gru","Small"
"OS",4,3,"TLTT",4,2,4,"SA",0.50231,0.501157697435024,0.99998,0.667690479211041,0.49757724784844,"gru","Small"
"OS",4,3,"TLTT",4,2,4,"SR",0.82849,0.74459783466619,0.99998,0.853596701636378,0.170735586779777,"gru","Small"
"OS",4,3,"TLTT",4,2,5,"LA",0.71703,0.643506089900419,0.9732,0.774735903579929,0.26667912574384,"gru","Small"
"OS",4,3,"TLTT",4,2,5,"LR",0.98453,0.98603671381282,0.98298,0.984505984275627,0.0131086404689309,"gru","Small"
"OS",4,3,"TLTT",4,2,5,"SA",0.70661,0.631687636238479,0.99108,0.771586724485586,0.279605166667874,"gru","Small"
"OS",4,3,"TLTT",4,2,5,"SR",0.99058,0.987208517061931,0.99404,0.990612480816375,0.00839503504026617,"gru","Small"
"OS",4,3,"TLTT",4,2,6,"LA",0.9554,0.918105031215571,1,0.957304231284702,0.0445661347943137,"gru","Small"
"OS",4,3,"TLTT",4,2,6,"LR",0.99897,0.997944234876155,1,0.998971059808397,0.00101758123584087,"gru","Small"
"OS",4,3,"TLTT",4,2,6,"SA",0.98263,0.96642634864797,1,0.982926565556287,0.0173382058838897,"gru","Small"
"OS",4,3,"TLTT",4,2,6,"SR",0.99935,0.998701687805852,1,0.999350422225553,0.000647324115501828,"gru","Small"
"OS",4,3,"TLTT",4,2,7,"LA",0.71798,0.639369837088566,1,0.780019032464392,0.245343959142442,"gru","Small"
"OS",4,3,"TLTT",4,2,7,"LR",0.96785,0.939584703561026,1,0.968851426633726,0.0250425185268594,"gru","Small"
"OS",4,3,"TLTT",4,2,7,"SA",0.69792,0.623379214043487,1,0.768001966085033,0.264624502507197,"gru","Small"
"OS",4,3,"TLTT",4,2,7,"SR",0.95995,0.925840199981483,1,0.961492235950195,0.0344885278357151,"gru","Small"
"OS",4,3,"TLTT",4,2,8,"LA",0.8261,0.742295004012245,0.99904,0.85174007195594,0.173838003558734,"gru","Small"
"OS",4,3,"TLTT",4,2,8,"LR",0.99504,0.990643831271805,0.99952,0.995062121694807,0.00495087530593085,"gru","Small"
"OS",4,3,"TLTT",4,2,8,"SA",0.88883,0.818363436880803,0.9995,0.899907263183484,0.111058496217418,"gru","Small"
"OS",4,3,"TLTT",4,2,8,"SR",0.9966,0.993461584323701,0.99978,0.996610777726829,0.00335509042796777,"gru","Small"
"OS",4,3,"TLTT",4,2,9,"LA",0.74717,0.666761122130915,0.98826,0.79628391172276,0.248079328610375,"gru","Small"
"OS",4,3,"TLTT",4,2,9,"LR",0.98623,0.980930149749758,0.99174,0.986305456932303,0.0130474614688258,"gru","Small"
"OS",4,3,"TLTT",4,2,9,"SA",0.74544,0.662940145520208,0.9986,0.796865523955441,0.250309226097661,"gru","Small"
"OS",4,3,"TLTT",4,2,9,"SR",0.99109,0.983422912606068,0.99902,0.991160100403798,0.00857695199699324,"gru","Small"
"OS",4,3,"TLTT",4,3,0,"LA",0.68725,0.636565193926222,0.87282,0.736202839140667,0.311994629109051,"gru","Small"
"OS",4,3,"TLTT",4,3,0,"LR",0.92476,0.940421384430343,0.90698,0.923398016737594,0.0749184331521112,"gru","Small"
"OS",4,3,"TLTT",4,3,0,"SA",0.69263,0.626104717388743,0.9564,0.756783275437777,0.306607474144295,"gru","Small"
"OS",4,3,"TLTT",4,3,0,"SR",0.96451,0.960120450898429,0.96928,0.96467848363307,0.0353317542513427,"gru","Small"
"OS",4,3,"TLTT",4,3,1,"LA",0.54224,0.55634704658236,0.41706,0.47673807183192,0.451048570877902,"gru","Small"
"OS",4,3,"TLTT",4,3,1,"LR",0.77666,0.735039249668672,0.8652,0.794826097341393,0.217724694330562,"gru","Small"
"OS",4,3,"TLTT",4,3,1,"SA",0.55313,0.644054010086221,0.23754,0.34707266112418,0.441253851169333,"gru","Small"
"OS",4,3,"TLTT",4,3,1,"SR",0.90146,0.892771885884241,0.91252,0.902537930488794,0.0943161602549147,"gru","Small"
"OS",4,3,"TLTT",4,3,2,"LA",0.94871,0.968626631853786,0.92746,0.947596424010217,0.0482440371312044,"gru","Small"
"OS",4,3,"TLTT",4,3,2,"LR",0.97767,0.976041936576907,0.97938,0.977708119116311,0.0208097342659227,"gru","Small"
"OS",4,3,"TLTT",4,3,2,"SA",0.96174,0.991045601497363,0.9319,0.960563206069102,0.0349254842435092,"gru","Small"
"OS",4,3,"TLTT",4,3,2,"SR",0.98794,0.993367037411527,0.98244,0.987873303167421,0.010741810996869,"gru","Small"
"OS",4,3,"TLTT",4,3,3,"LA",0.89819,0.987870322722929,0.80628,0.887885562003766,0.100896707123443,"gru","Small"
"OS",4,3,"TLTT",4,3,3,"LR",0.94319,0.992422390613542,0.8932,0.940200629467058,0.0562480160487784,"gru","Small"
"OS",4,3,"TLTT",4,3,3,"SA",0.92785,0.994475648937892,0.86048,0.922638130877197,0.071177832597085,"gru","Small"
"OS",4,3,"TLTT",4,3,3,"SR",0.96938,0.996509266311246,0.94206,0.968519965456265,0.0301676634081276,"gru","Small"
"OS",4,3,"TLTT",4,3,4,"LA",0.75263,0.720587464855142,0.82526,0.769379935299218,0.242089654034884,"gru","Small"
"OS",4,3,"TLTT",4,3,4,"LR",0.91829,0.969745973990971,0.86352,0.913555430953313,0.0792788659039286,"gru","Small"
"OS",4,3,"TLTT",4,3,4,"SA",0.75854,0.679079045798354,0.9804,0.802383251763705,0.23785109651275,"gru","Small"
"OS",4,3,"TLTT",4,3,4,"SR",0.97934,0.969885895776967,0.9894,0.979545769558244,0.0200794787601724,"gru","Small"
"OS",4,3,"TLTT",4,3,5,"LA",0.60733,0.560443768654615,0.99518,0.717065965342076,0.392258208738888,"gru","Small"
"OS",4,3,"TLTT",4,3,5,"LR",0.9909,0.986444171390067,0.99548,0.990941487985029,0.00897552573243901,"gru","Small"
"OS",4,3,"TLTT",4,3,5,"SA",0.58063,0.543850680357201,1,0.704537928799397,0.419311802817586,"gru","Small"
"OS",4,3,"TLTT",4,3,5,"SR",0.99257,0.985357586268057,1,0.992624797752697,0.0073714705880529,"gru","Small"
"OS",4,3,"TLTT",4,3,6,"LA",0.9886,0.977708251857646,1,0.98872849515523,0.0112857295214628,"gru","Small"
"OS",4,3,"TLTT",4,3,6,"LR",0.99947,0.998941122410245,1,0.999470280751202,0.000516067715616503,"gru","Small"
"OS",4,3,"TLTT",4,3,6,"SA",0.9933,0.986777185711466,1,0.993344591238701,0.00671613980301077,"gru","Small"
"OS",4,3,"TLTT",4,3,6,"SR",0.99961,0.999220607925818,1,0.999610152040704,0.000394014145285073,"gru","Small"
"OS",4,3,"TLTT",4,3,7,"LA",0.78272,0.705018129079043,0.97222,0.817335014712064,0.2163926471509,"gru","Small"
